#id;image_id;count;k_value;score;std_dev
3577;10796;50;8;1148.018519880656;2.151380592200251
3578;8576;50;8;1148.0262426093152;1.0810242900066591
3579;12123;50;8;1148.0361066973867;1.017284121557095
3580;258;50;8;1148.0411718774496;1.2044116754682086
3581;3519;50;8;1148.0510464381014;1.443362333174529
3582;3265;50;8;1148.0938343062226;1.9736684658349601
3583;8874;50;8;1148.1134305052485;1.4081198968601276
3584;6570;50;8;1148.1337820052233;1.9751342249178399
3585;4307;50;8;1148.1354862784817;1.53671240224712
3586;4679;50;8;1148.145615399242;1.957092128891284
3587;7243;50;8;1148.1600527888756;2.6508059849897636
3588;12284;50;8;1148.2498420260042;2.163620746131569
3589;7325;50;8;1148.2607692402341;2.7185913421566346
3590;5370;50;8;1148.3126735748822;3.0747955826511526
3591;10597;50;8;1148.3290810468145;3.6454143692118586
3592;4579;50;8;1148.3568907419503;1.0920777760263771
3593;6176;50;8;1148.372737678549;2.433047730388068
3594;4101;50;8;1148.4178480332405;2.9382769096173833
3595;2135;50;8;1148.424396045485;2.564443950054888
3596;3327;50;8;1148.4314756225644;2.056204656064002
3597;6355;50;8;1148.4361610864673;1.4180750491755985
3598;6448;50;8;1148.4430815444903;1.764677994089968
3599;3012;50;8;1148.4740450032525;1.6358247982706948
3600;420;50;8;1148.4825298464018;1.927140869542962
3601;12010;50;8;1148.5534895557253;1.9864555231621868
3602;4486;50;8;1148.5909204386612;1.7771104416067358
3603;10310;50;8;1148.6138969161154;2.2933029248196086
3604;6200;50;8;1148.6212086347487;2.0065788698143314
3605;9094;50;8;1148.6482986523479;2.363211810204629
3606;1129;50;8;1148.7091831212306;2.0653296490948607
3607;5728;50;8;1148.78225117065;1.1833481526137322
3608;2291;50;8;1148.8245134981933;1.7576081166588764
3609;11855;50;8;1148.8583228321056;2.657161091880898
3610;2907;50;8;1148.8607214310375;1.5829519222252424
3611;6848;50;8;1148.8618797139015;1.2017235191618192
3612;2532;50;8;1148.868373313025;1.4974048927881516
3613;4341;50;8;1148.8910436594645;2.301937003995816
3614;10569;50;8;1148.9019003431795;1.3751915920660218
3615;1753;50;8;1148.9581188206932;2.588183417896697
3616;11244;50;8;1148.9781984734307;3.717094358277082
3617;873;50;8;1149.0102860544202;1.9429230034364329
3618;1767;50;8;1149.0807054518675;0.8464648764509377
3619;748;50;8;1149.1609572279433;2.747335932487323
3620;7695;50;8;1149.1849489505114;2.2072785451323433
3621;2303;50;8;1149.1964761307183;2.5793337209753884
3622;5234;50;8;1149.2064258256676;2.101452165712933
3623;11072;51;8;1149.2560640618665;1.8639953951838577
3624;5615;50;8;1149.270415776978;1.1768081725597257
3625;10236;50;8;1149.284509220496;1.088789612934477
3626;6597;50;8;1149.2980661029483;4.0139567202041535
3627;11186;50;8;1149.325783040188;1.7019802935573773
3628;7239;50;8;1149.3373235517706;0.792551581857066
3629;10456;50;8;1149.351186074158;3.3959850161399316
3630;11323;50;8;1149.370406405753;2.3566293979125446
3631;8641;50;8;1149.3785301899986;1.3859289698517632
3632;5135;50;8;1149.4424463222351;2.0815314542509444
3633;11843;50;8;1149.4968131427302;1.4677099695453835
3634;10012;50;8;1149.5046353408875;1.5450218095706199
3635;9011;50;8;1149.5176483086154;1.8291124580051898
3636;5946;50;8;1149.5946797548768;2.337424185664543
3637;11105;50;8;1149.6004249418831;1.171824461366789
3638;6629;50;8;1149.6611728442685;1.7328141635017487
3639;1768;50;8;1149.7444175313663;2.122930520008097
3640;1287;50;8;1149.7468955792765;3.15428553041476
3641;12160;50;8;1149.817868075363;1.5867380314983421
3642;1268;50;8;1149.8514824756244;1.9624550879123461
3643;1464;50;8;1149.8972913842035;3.2435930291087645
3644;11148;50;8;1149.910402976828;2.9612335289474414
3645;1512;50;8;1149.9187783408652;1.3395152677245687
3646;2232;50;8;1150.0101407347663;1.5562175611495517
3647;7843;50;8;1150.0618769669388;1.5520444577891757
3648;6802;50;8;1150.07509880496;2.6959093652799364
3649;3240;50;8;1150.0914345657145;1.8586418123386341
3650;1791;50;8;1150.1079312637305;1.6854323854111262
3651;3152;50;8;1150.1346717402164;3.6291072750758917
3652;7745;50;8;1150.134877503555;2.916393023531865
3653;5521;50;8;1150.1399957415165;3.8721518182928087
3654;6581;50;8;1150.1464941152;1.8494055136451748
3655;3145;50;8;1150.1516359616217;3.3037759652385685
3656;3586;50;8;1150.2500738573412;2.748851377700378
3657;11794;50;8;1150.2640681949365;1.311103633761892
3658;5453;50;8;1150.2691791882391;1.161052704148272
3659;9903;50;8;1150.294857989958;1.6673446105008385
3660;95;50;8;1150.2985806359636;2.226282680823355
3661;3155;50;8;1150.3164910751836;3.3209075747065513
3662;2714;50;8;1150.5180172475664;1.5766334533766697
3663;2038;50;8;1150.5457285211103;1.7184059243285439
3664;9012;50;8;1150.585930456958;1.7714480043326581
3665;7559;50;8;1150.6008765162646;2.6957084282495765
3666;1232;50;8;1150.6440611019684;3.219077199214453
3667;1455;50;8;1150.6676522429395;1.5442723955958004
3668;3685;50;8;1150.6859427057236;1.3279313302605398
3669;8024;50;8;1150.779568783649;2.121692059665932
3670;923;50;8;1150.7956183218112;1.6840993252254668
3671;8887;50;8;1150.8854417787284;2.320201328727873
3672;4119;50;8;1150.9650221239726;1.526550048840522
3673;3059;50;8;1150.9821634813518;2.401513258981346
3674;12243;50;8;1151.0089295835253;1.6430454282020135
3675;5807;50;8;1151.050748674974;2.298107078604919
3676;3603;50;8;1151.05355238752;1.0959598919064808
3677;9178;51;8;1151.0958809173605;1.0519546485977456
3678;11472;50;8;1151.1132278981543;1.5029378634413164
3679;9582;50;8;1151.1410117454982;1.2475098152250765
3680;4755;50;8;1151.1619970660402;1.3636884216993954
3681;4754;50;8;1151.2237377598933;2.950155863535096
3682;10005;50;8;1151.2270040546287;1.792277948085251
3683;7460;50;8;1151.228639403616;1.9584881600128998
3684;5969;50;8;1151.260637953104;1.4654506957112894
3685;8585;50;8;1151.282341922688;2.081030863333782
3686;2763;50;8;1151.3022261392425;1.3320954784553065
3687;3791;50;8;1151.307120929736;1.7032018892911174
3688;1187;50;8;1151.3512734604656;1.4364711344007173
3689;8339;50;8;1151.3565871778726;1.6774727065581894
3690;10159;50;8;1151.362214455714;2.520391670516645
3691;12399;50;8;1151.3768492651325;2.8971745381321536
3692;12002;50;8;1151.3812484123978;1.1869753230547693
3693;5340;50;8;1151.4060405475675;1.180257627061267
3694;332;50;8;1151.427626052676;2.2993260846237
3695;3764;50;8;1151.4473722143764;2.3294176974890632
3696;2417;50;8;1151.4488892078223;1.2062111849239048
3697;6903;50;8;1151.4630152598431;3.1318379542155643
3698;2290;50;8;1151.4692788327966;2.407522957081997
3699;11803;50;8;1151.4794878696928;3.1964002793955966
3700;12825;50;8;1151.4943390090978;2.5029958685510754
3701;6023;50;8;1151.4973164808816;2.9364855991596417
3702;9880;50;8;1151.5166361801355;1.3807117230485781
3703;6656;50;8;1151.5370138536416;2.1089701626872155
3704;2295;50;8;1151.5507945127604;1.1751944218666506
3705;7665;50;8;1151.555592150181;2.8308254427193087
3706;628;50;8;1151.575808068493;2.40067993710761
3707;7229;50;8;1151.6145116524276;1.571831205178404
3708;3357;51;8;1151.7244932425897;1.4402265374113716
3709;3235;50;8;1151.7726642670784;1.5663893744130721
3710;2987;50;8;1151.774181186652;2.206910538756596
3711;2115;50;8;1151.793863000852;2.43286175201716
3712;5429;50;8;1151.8102243169874;0.8052176846214604
3713;5232;50;8;1151.8879595148449;1.8307634119257437
3714;3415;50;8;1151.9565091692562;0.8724697137363753
3715;11201;50;8;1151.963639317509;1.1608942093844847
3716;1701;50;8;1151.9917032101375;1.6585517125244786
3717;4079;50;8;1151.9950992615456;2.9824129274980167
3718;7539;50;8;1152.0084350060872;1.8011727347691173
3719;12321;50;8;1152.0858101913798;1.2941130170610244
3720;11086;50;8;1152.0871019573606;1.7664073915777843
3721;5592;51;8;1152.1531574814296;1.3053373950135527
3722;4148;50;8;1152.1974111866568;2.667071203864017
3723;8161;50;8;1152.210304794577;1.2032168394241427
3724;11237;50;8;1152.2222807221501;1.5903682343945758
3725;6223;50;8;1152.235476459574;2.310151179061368
3726;5645;50;8;1152.2408418989721;2.172066529008115
3727;3129;50;8;1152.2619309343966;3.035605865092621
3728;461;50;8;1152.276915515277;1.0770770810357286
3729;6153;50;8;1152.3272655280728;3.1392976670101205
3730;7200;50;8;1152.3551313663556;1.9308741856458875
3731;10542;50;8;1152.357718265331;1.816200710522535
3732;1978;50;8;1152.3619113859615;3.4427184144725174
3733;9283;50;8;1152.3758653252496;3.0686589418674686
3734;6672;50;8;1152.377486000028;2.93316923025508
3735;9664;50;8;1152.3965495181576;1.1595369914442686
3736;10212;50;8;1152.4118690350235;2.0091865438785432
3737;129;50;8;1152.4468607797073;1.4608304823839273
3738;5220;50;8;1152.479927398739;1.8734575237775577
3739;11482;50;8;1152.547301809511;1.6607512499989012
3740;5186;50;8;1152.5563440377973;1.526028206592933
3741;10602;50;8;1152.588061632144;3.493407464012243
3742;7642;50;8;1152.5982178833542;2.122332997784287
3743;6366;50;8;1152.6258062514642;2.1169739508251877
3744;8956;50;8;1152.7506360670873;1.2511104253636145
3745;6214;50;8;1152.781163730405;1.7170918498369099
3746;11897;50;8;1152.8191628931;1.4287175151225793
3747;3108;50;8;1152.8335975381578;1.7491727594511928
3748;8544;50;8;1152.8961263379094;4.227268944768731
3749;10446;50;8;1152.9664434632043;2.148150578511025
3750;6572;50;8;1152.986751133597;2.0165669519784952
3751;1606;50;8;1153.0760420253328;1.816256743288254
3752;11966;50;8;1153.0800476311588;1.778036822554933
3753;5876;50;8;1153.080965209827;2.7530950001659167
3754;4668;50;8;1153.0855016881799;1.9248009313742473
3755;2649;51;8;1153.1149802656164;0.8255653604132885
3756;4335;50;8;1153.1503892487265;3.1930335209018668
3757;12008;50;8;1153.158229176451;1.6963680556667153
3758;12965;50;8;1153.174067819216;1.2752274256253655
3759;8987;50;8;1153.2015710116445;1.7938183420621296
3760;7511;50;8;1153.2209811650946;2.4230437676957166
3761;8195;50;8;1153.225614280008;1.7596449110645125
3762;1793;50;8;1153.2310261522744;1.5426321674116894
3763;4413;50;8;1153.39139940214;1.6364253475349702
3764;1941;50;8;1153.4212983020614;1.517360157504625
3765;11228;50;8;1153.5043864287431;1.5772381872678594
3766;12047;50;8;1153.5330682957394;1.8242055126802321
3767;10622;50;8;1153.6163432125466;1.0766967097799596
3768;3650;50;8;1153.6227450530155;1.9570478479136009
3769;8798;50;8;1153.6376619773132;1.9608874098691202
3770;11487;50;8;1153.675339124774;1.390146683866375
3771;2666;50;8;1153.7498576043915;2.0606400576236523
3772;12534;50;8;1153.778894820062;1.0983625739838327
3773;8574;50;8;1153.7795698459934;1.4803701566113445
3774;2036;50;8;1153.8728278647975;1.4788688912964638
3775;777;50;8;1153.8884309555526;2.8496404790852368
3776;8969;50;8;1153.9240176230148;3.1513016739861954
3777;6967;50;8;1153.9404195717625;2.961320630922795
3778;5944;50;8;1153.9687033315972;1.47270752311016
3779;3976;50;8;1153.9911783398736;2.7315228551134263
3780;6806;50;8;1154.022044673643;4.756260466556996
3781;11224;50;8;1154.0313838933223;2.2553899493444596
3782;9710;50;8;1154.032008448559;2.2057949225986584
3783;10659;50;8;1154.0431416766312;1.4988553292273359
3784;8718;50;8;1154.0470195262888;1.1591066112719475
3785;1318;50;8;1154.0603326854025;1.781426251123367
3786;10293;50;8;1154.0882317735648;1.7518874274378295
3787;10049;50;8;1154.0926560801497;2.5325824405192483
3788;2527;50;8;1154.1143902474416;1.8833811939270733
3789;6220;50;8;1154.1566716332056;3.9675171269314573
3790;3089;50;8;1154.1751936386806;0.9523592802475968
3791;12798;50;8;1154.1817160731794;1.4215386270483348
3792;4058;50;8;1154.2106404468905;1.537653101471716
3793;9119;50;8;1154.219854641064;1.6882818402714386
3794;54;50;8;1154.2282920898342;3.7755970787973276
3795;390;50;8;1154.2827454086407;1.8011646223067912
3796;3156;50;8;1154.2935296448238;1.6983857889940674
3797;2085;50;8;1154.3021227083182;2.4302925218827705
3798;2103;50;8;1154.3128131076362;1.2870159408278776
3799;2608;50;8;1154.3315708877446;1.2450906862282596
3800;1668;50;8;1154.3882877539302;1.512991379951761
3801;4180;50;8;1154.4303846292842;2.8651453726695024
3802;7708;50;8;1154.4449288712701;1.5043522035333177
3803;1035;50;8;1154.5025164973529;2.845228154866119
3804;3227;50;8;1154.5048855130567;1.5735232956901892
3805;10024;50;8;1154.5809254103003;1.6341105398561582
3806;396;50;8;1154.6033900690277;1.2524824903983904
3807;6675;50;8;1154.6226970427542;3.455159754705093
3808;10453;50;8;1154.6373278649496;1.47627089089917
3809;11786;50;8;1154.6474236534907;2.8637647194570723
3810;9464;50;8;1154.6497851048791;2.7296303225580156
3811;3304;50;8;1154.7394264483662;1.7174352818849083
3812;11999;50;8;1154.765988017437;1.6140384542017105
3813;862;50;8;1154.8311751129763;1.411376460979132
3814;3935;50;8;1154.839502004832;1.3201858827437742
3815;1993;50;8;1154.8407628787259;0.9196714802446335
3816;9465;50;8;1154.8527882631886;1.6661796286082322
3817;8553;50;8;1154.87314641551;1.4608674112825641
3818;9472;50;8;1154.8803226878154;1.9641556371920834
3819;9070;50;8;1154.943346754811;1.8453865780734904
3820;3411;50;8;1154.9602639480954;1.165891182138535
3821;28;50;8;1154.9671691687258;1.1745448682854853
3822;11744;50;8;1155.0688976547738;1.6252238822668736
3823;11304;51;8;1155.1577707408044;1.2484523252306616
3824;3720;50;8;1155.2063992312108;1.8757277977847664
3825;7430;50;8;1155.2194801670748;2.5815760622084336
3826;6363;50;8;1155.2233464830795;3.004520672741523
3827;9474;50;8;1155.2346264531564;3.886156903136024
3828;5938;50;8;1155.25751070867;2.0273759090851247
3829;7470;50;8;1155.3730387504222;3.3886349165131433
3830;11696;50;8;1155.3738074709079;2.37943465423888
3831;1290;50;8;1155.4238935241435;1.2648858895857311
3832;4104;50;8;1155.444559414776;2.7024591873699237
3833;8162;51;8;1155.446280991265;2.9586404061771385
3834;4322;50;8;1155.452882727899;1.9411111562148753
3835;3488;50;8;1155.4553567210744;1.6596863826920611
3836;8686;50;8;1155.4807899691148;1.3095955719718302
3837;2946;50;8;1155.5125037756084;1.601121095225187
3838;4717;50;8;1155.561213278753;3.404249847177545
3839;3424;50;8;1155.5696940618247;2.268839915698928
3840;5443;50;8;1155.6079178462544;2.601514621826362
3841;3313;50;8;1155.6290601387611;1.150479569389581
3842;9759;50;8;1155.633917105606;2.6023232568477215
3843;12944;50;8;1155.6770015291575;3.4268951246058226
3844;11928;51;8;1155.6772706391714;1.6430014432715259
3845;1114;50;8;1155.752424752007;1.7494309951686229
3846;7554;50;8;1155.7559958715713;2.3924941821477943
3847;3363;50;8;1155.7612557177613;1.4999679296071542
3848;5973;50;8;1155.777062980585;0.9274140919034349
3849;2500;50;8;1155.7932680281356;1.4749692643402206
3850;1070;50;8;1155.7979431396845;2.3121661748069604
3851;3502;50;8;1155.8432058951278;2.5953306319511733
3852;12674;50;8;1155.8475908625;1.8676823792910349
3853;595;50;8;1155.8510447031333;1.9762859658180825
3854;6588;50;8;1155.853699762264;2.03984374113173
3855;11180;50;8;1155.8840205387676;2.786039774542661
3856;6309;50;8;1156.0005674878503;3.0292728839494494
3857;4972;50;8;1156.0026544516966;2.0371832366201024
3858;3239;50;8;1156.0073182522124;3.526457152293602
3859;9915;50;8;1156.0153693678194;1.468927598284261
3860;4093;50;8;1156.0428489449625;1.2572911375406877
3861;7949;50;8;1156.069446335966;3.2935477185236226
3862;12122;50;8;1156.1736782477478;1.975519852178606
3863;4207;50;8;1156.2401238315103;0.7694591912087386
3864;6425;51;8;1156.2991541259375;2.5032331522759677
3865;365;50;8;1156.3008171667473;0.8677801838163551
3866;1886;50;8;1156.302906236767;1.229482159691455
3867;5126;50;8;1156.3346537492312;1.8572319987279817
3868;3722;50;8;1156.3430510092746;1.5459623231772133
3869;8714;50;8;1156.3539711110138;2.4334727976082347
3870;10272;50;8;1156.4013456542248;1.7495043281920082
3871;5025;50;8;1156.4053545187003;1.17192051751589
3872;4435;50;8;1156.4505130987523;3.104988059513065
3873;7834;50;8;1156.4635459756837;1.0202028850233256
3874;1491;50;8;1156.488234138403;2.5228528313010345
3875;4012;50;8;1156.5238354899852;3.1018033832521894
3876;5416;50;8;1156.5570020808307;0.9224340205396806
3877;12325;50;8;1156.5879731690475;1.1408599730694942
3878;9877;50;8;1156.5962502026637;1.2655868883622587
3879;1942;50;8;1156.6302908847458;2.6773765809270262
3880;10536;50;8;1156.6690575422729;1.5392979394259803
3881;8396;50;8;1156.7332765213027;1.363249194291983
3882;8949;50;8;1156.75489840057;1.1396740310549585
3883;8080;50;8;1156.7862622306457;1.7438174539337505
3884;7062;50;8;1156.818844248321;2.790087407736332
3885;1636;50;8;1156.8340424802384;1.6338956474786503
3886;2526;50;8;1156.8708769041214;1.3082975825775904
3887;4677;50;8;1156.8764097921119;1.6550156350209098
3888;10029;50;8;1156.8794104852395;1.4025229494939764
3889;11463;50;8;1156.905734976903;1.6706110837037433
3890;8829;50;8;1156.9095053872759;1.7181875611431565
3891;5275;50;8;1156.9209743465196;0.9851808164302562
3892;4384;50;8;1156.936781511862;2.930524967373665
3893;4447;50;8;1156.9378935915788;0.8991555353769757
3894;9131;50;8;1156.9436854962178;3.052186758250947
3895;1883;50;8;1156.9477591625152;2.080561995045419
3896;8680;50;8;1156.9537160643301;1.0698668072838828
3897;16;50;8;1156.974436856786;2.1750972130571684
3898;2159;50;8;1156.9862820958353;1.9358296651868463
3899;12281;50;8;1156.9958947773775;2.2600725708141476
3900;9775;50;8;1157.0337278589245;1.2082908262137082
3901;1821;50;8;1157.0407888053107;2.5526368213000152
3902;4612;50;8;1157.0579822286222;1.7679816343686399
3903;6122;50;8;1157.0894489403656;1.1375727405736726
3904;4986;50;8;1157.1136198929214;1.3298173098963753
3905;3374;50;8;1157.1231320970946;1.4941168868675632
3906;11764;50;8;1157.1333959530255;2.8479992401448246
3907;8901;50;8;1157.1415703143457;1.2825323650670104
3908;11031;50;8;1157.1569465288594;1.0937544213656343
3909;3212;50;8;1157.1631683943808;1.4601579548494477
3910;4156;50;8;1157.2002245974395;1.7640839791629936
3911;8363;50;8;1157.2032229088763;0.8179302281139047
3912;3290;50;8;1157.2076630728495;3.6505902635117455
3913;5303;50;8;1157.2190978585809;3.078572487947852
3914;1381;50;8;1157.2641944451227;1.5097570617094327
3915;872;50;8;1157.285281575816;1.117910302008244
3916;166;50;8;1157.2953546905683;2.086245196531917
3917;5211;50;8;1157.3066057158333;1.315298200960362
3918;9450;50;8;1157.323638509264;2.2693859630046482
3919;1642;50;8;1157.32533910071;1.7746202955837607
3920;6060;50;8;1157.3268773407322;1.2628545642213784
3921;1970;50;8;1157.3292397693845;1.5509731126918989
3922;5214;50;8;1157.3357511864097;2.4848434379972177
3923;6571;50;8;1157.352716976768;1.9439083215796582
3924;929;50;8;1157.372945029387;1.4022333407414085
3925;8830;50;8;1157.4248574587298;1.7389165745391735
3926;12951;50;8;1157.4268545688824;2.709667969338088
3927;11056;51;8;1157.4323137971303;2.467614387208159
3928;4252;50;8;1157.4781833483482;0.9731910577125741
3929;5937;50;8;1157.4933646892555;1.8661883637227252
3930;9924;50;8;1157.5212522793468;1.6800284868897726
3931;2001;50;8;1157.5225069773396;2.379383289615516
3932;1889;50;8;1157.5386926690308;1.1811875825500455
3933;10455;50;8;1157.5473907347823;1.2849770989682843
3934;10675;50;8;1157.5548323800012;1.3913808245903814
3935;6177;50;8;1157.5872895383095;1.6292686161765642
3936;682;50;8;1157.6324167779815;0.9310769913844953
3937;12950;50;8;1157.662713303326;2.45616800990023
3938;4658;50;8;1157.678943602593;3.205322312808344
3939;11582;50;8;1157.6795819462081;3.5053865893137073
3940;3614;50;8;1157.7441999512046;1.2684853709800752
3941;7721;50;8;1157.7957914570356;1.4152475065318446
3942;11274;50;8;1157.7981145060796;2.386177517190367
3943;2434;50;8;1157.806551925765;1.117816821865015
3944;10055;50;8;1157.8476209070764;2.9765757979596876
3945;10362;50;8;1157.8597027893675;1.6033931713051923
3946;6904;50;8;1157.863950506544;1.0503345003717168
3947;1522;50;8;1157.9321588011785;1.5240561840201565
3948;12660;50;8;1157.9401236288325;0.922387442654259
3949;11458;50;8;1157.9523418824217;1.6235684208682892
3950;4422;50;8;1157.9581601267498;2.304108312242885
3951;6654;51;8;1158.0087768264725;1.2237403084554774
3952;9397;50;8;1158.0402848927745;1.6737844159550948
3953;8381;50;8;1158.1290704145974;0.8827884611816134
3954;12037;50;8;1158.1325875358539;1.6809655494312519
3955;779;50;8;1158.1387047310552;2.414372378160805
3956;2186;50;8;1158.18695460248;4.635206496036356
3957;405;50;8;1158.2165250507067;2.5203944184177476
3958;8565;50;8;1158.2246831780715;1.4676167995218936
3959;1145;50;8;1158.2420925165197;2.7272140282422797
3960;12859;50;8;1158.285109712106;1.702297377444562
3961;7567;50;8;1158.2966021219818;1.7724973966702553
3962;301;50;8;1158.297872344824;1.5154940611281433
3963;368;50;8;1158.3131501943253;2.492389426062227
3964;9457;50;8;1158.3448716763583;3.4021979512879583
3965;7221;50;8;1158.3667444053333;1.3080382107036301
3966;7891;50;8;1158.3889177070832;0.9873615404787561
3967;10913;50;8;1158.40457424551;3.012376372224102
3968;8974;50;8;1158.426267598471;3.308025243984211
3969;3667;50;8;1158.4438248023075;1.7694819218447855
3970;5812;50;8;1158.4568440225323;2.505825100045621
3971;8064;50;8;1158.4576163169077;1.9987127495210528
3972;12220;50;8;1158.5119957779357;2.647766281130335
3973;10884;50;8;1158.5220303945107;1.2528370537934226
3974;5843;51;8;1158.5244010138622;1.3521009506509893
3975;11021;50;8;1158.5288224899282;2.2160942640643886
3976;9276;50;8;1158.5523638462898;3.0617628773056005
3977;7448;50;8;1158.5726286854338;2.5658797920419603
3978;9813;50;8;1158.6084125642838;1.8002759762676135
3979;8498;50;8;1158.616548116022;1.5980036744402437
3980;10471;50;8;1158.6519473915498;1.2322482835125663
3981;9673;50;8;1158.712700317404;1.2729918546316235
3982;4110;50;8;1158.7324747057953;1.0503721074314718
3983;5093;50;8;1158.7775908959397;1.5419832067182422
3984;989;50;8;1158.8198361774403;1.4007873769551884
3985;359;50;8;1158.9830415782174;1.0954130172543788
3986;12749;50;8;1158.9847134372822;1.5799082096453434
3987;4553;50;8;1159.0002654468926;4.096954165599813
3988;12595;50;8;1159.0134864384922;2.077090510461271
3989;11051;50;8;1159.0145339892433;2.163320170470945
3990;11063;50;8;1159.0240892245704;1.9522155413176363
3991;5582;50;8;1159.038020880873;2.099754509728249
3992;9809;50;8;1159.0725514095063;1.538735273495374
3993;1449;50;8;1159.091461930511;1.888925428833466
3994;8808;50;8;1159.106835013065;1.4131934539339968
3995;9049;50;8;1159.1390171125427;1.9573901325895564
3996;4255;50;8;1159.1593855105662;1.2359942966247763
3997;6393;50;8;1159.1699143690687;1.5962140560748568
3998;7419;50;8;1159.1789695508762;1.6658685676582072
3999;4233;50;8;1159.2352166014534;2.943864988641023
4000;4402;50;8;1159.2472080164505;1.489121942403121
4001;6481;50;8;1159.2557944221996;2.29436780439515
4002;1778;50;8;1159.2693872753189;2.0288195459873237
4003;1595;50;8;1159.2899729338546;1.2769069704069933
4004;11172;50;8;1159.3071994745803;1.8504882074164488
4005;8207;50;8;1159.3101385527452;2.1631205684538397
4006;10008;50;8;1159.3320458117432;1.58100470420962
4007;9046;50;8;1159.347078741966;2.0959183212896955
4008;4445;50;8;1159.3658951214477;1.287312006249884
4009;8120;50;8;1159.3665432843293;1.8842093798929658
4010;8233;50;8;1159.3720848878907;1.9217739379513348
4011;4760;50;8;1159.3791572966588;1.857026395009704
4012;1179;50;8;1159.4198877241508;1.4456976019340717
4013;9798;50;8;1159.519158579353;1.578537103171504
4014;2657;50;8;1159.573597820403;1.6468873959329644
4015;4636;51;8;1159.615804687252;1.2494754267954111
4016;597;50;8;1159.666365403633;1.1518445173075942
4017;3651;50;8;1159.6797355712195;1.4031483159397016
4018;7476;50;8;1159.6835391313034;1.5710735253192127
4019;2399;50;8;1159.7040468809791;1.762888094670414
4020;4308;50;8;1159.7883766759376;2.7891823565939604
4021;620;50;8;1159.8072919401143;1.6012975518579926
4022;4887;50;8;1159.8634365424434;3.1685855577632522
4023;5069;50;8;1159.8720200487103;1.4621756240038934
4024;4200;50;8;1159.9128129500143;1.258212480966029
4025;9127;50;8;1159.920968042481;1.2708759016810958
4026;7386;50;8;1159.9439486760493;1.390240501255434
4027;1456;50;8;1159.947624277005;2.667226430839355
4028;5752;50;8;1159.9533144716415;1.0236384782679178
4029;8305;50;8;1159.9661643578518;1.2317591055539725
4030;11365;50;8;1159.9750088105382;1.4243785625891878
4031;7160;50;8;1159.996991577449;1.678667701724887
4032;3792;50;8;1160.0054624377274;1.6770245479760737
4033;7447;50;8;1160.0173262863002;1.7900442539264658
4034;6370;50;8;1160.0540755222369;1.8527038172509356
4035;10306;50;8;1160.0581211827996;0.9320915122465437
4036;4581;50;8;1160.0667321727453;1.6647455835205804
4037;3135;50;8;1160.0686133640252;2.0474563651521485
4038;9458;50;8;1160.0850117003247;1.615715145158532
4039;11959;50;8;1160.0891539057604;2.2625445796902173
4040;9443;50;8;1160.1034934412885;3.3479757416203917
4041;9123;50;8;1160.1401550583155;3.1244414334588964
4042;11242;51;8;1160.1869787040155;1.203817144837551
4043;11249;50;8;1160.1874940693372;2.2262941184793723
4044;6803;50;8;1160.1887858551925;2.3884641922141214
4045;7814;50;8;1160.194464404866;1.029252524782091
4046;6453;50;8;1160.1977773229432;1.0457412037927007
4047;3657;50;8;1160.203811482409;3.3752587643680605
4048;7151;50;8;1160.221135915753;2.9332050915185013
4049;12530;50;8;1160.2799369601546;2.2208850425243933
4050;885;50;8;1160.30017064157;3.4234511662124794
4051;9705;50;8;1160.3249590223681;1.3974332521376727
4052;3850;50;8;1160.3734587127549;2.3499181097894457
4053;5272;50;8;1160.3767308781892;1.868311967135516
4054;6510;50;8;1160.388037945787;2.3018561630594383
4055;3163;50;8;1160.415940237605;2.9059891211488864
4056;5511;50;8;1160.4451896972632;2.685080846523269
4057;84;50;8;1160.489807725364;1.5708450591409717
4058;3414;50;8;1160.51931015538;1.0118983945237103
4059;6158;50;8;1160.5234845620819;1.3492821693515054
4060;8442;50;8;1160.5416075230733;1.1432309825299727
4061;11376;50;8;1160.5713054087698;1.2649311643813093
4062;11799;51;8;1160.619278466175;3.1008055276206914
4063;9701;50;8;1160.6881789447277;1.3770225952602786
4064;3535;50;8;1160.6955835341446;1.3735469983989597
4065;4162;50;8;1160.7201885605095;1.0361245277208655
4066;5996;50;8;1160.7208582851838;1.4433318803841535
4067;4947;50;8;1160.7477822648145;2.345643306088403
4068;9682;50;8;1160.7506355223097;1.3549584372720753
4069;988;50;8;1160.7921982057883;1.6192333167281023
4070;99;50;8;1160.8110706551315;2.4153728673653787
4071;5954;50;8;1160.8351468349674;3.0336202464776063
4072;4726;50;8;1160.8651516006619;2.6759339613850197
4073;8878;50;8;1160.8715929178047;1.8933718795828178
4074;9721;50;8;1160.9212655435108;1.738865798081362
4075;4509;51;8;1160.9297056376565;1.2839897638516207
4076;6180;50;8;1160.9759802270612;1.4200200333868485
4077;9599;50;8;1161.0217688590733;1.8174742606249366
4078;8224;50;8;1161.0316589758654;3.5488708806999747
4079;4869;50;8;1161.069390756006;1.2931781268499762
4080;9394;50;8;1161.080659666063;1.8733905453992754
4081;12635;50;8;1161.0964846697414;1.5201013493175657
4082;2935;50;8;1161.1031265559288;2.198675982676025
4083;10834;50;8;1161.1166724034433;2.0273500271053293
4084;9715;50;8;1161.1392352607156;1.6871758993653176
4085;11000;50;8;1161.1454227990396;2.9878786947787237
