#id;filename;obs_date
5341;20011002_1251_mdiB_1_9633.fits;2001-10-02 12:51:02
5342;20011002_1251_mdiB_1_9640.fits;2001-10-02 12:51:02
5343;20011002_1251_mdiB_1_9641.fits;2001-10-02 12:51:02
5344;20011002_1251_mdiB_1_9644.fits;2001-10-02 12:51:02
5345;20011002_1251_mdiB_1_9645.fits;2001-10-02 12:51:02
5346;20011002_1251_mdiB_1_9647.fits;2001-10-02 12:51:02
5347;20011002_1251_mdiB_1_9648.fits;2001-10-02 12:51:02
5348;20011002_1251_mdiB_2_9637.fits;2001-10-02 12:51:02
5349;20011002_1251_mdiB_2_9642.fits;2001-10-02 12:51:02
5350;20011002_1251_mdiB_3_9636.fits;2001-10-02 12:51:02
5351;20011003_1251_mdiB_1_9637.fits;2001-10-03 12:51:02
5352;20011003_1251_mdiB_1_9640.fits;2001-10-03 12:51:02
5353;20011003_1251_mdiB_1_9641.fits;2001-10-03 12:51:02
5354;20011003_1251_mdiB_1_9643.fits;2001-10-03 12:51:02
5355;20011003_1251_mdiB_1_9644.fits;2001-10-03 12:51:02
5356;20011003_1251_mdiB_1_9645.fits;2001-10-03 12:51:02
5357;20011003_1251_mdiB_1_9647.fits;2001-10-03 12:51:02
5358;20011003_1251_mdiB_2_9642.fits;2001-10-03 12:51:02
5359;20011003_1251_mdiB_3_9648.fits;2001-10-03 12:51:02
5360;20011003_1251_mdiB_4_9636.fits;2001-10-03 12:51:02
5361;20011004_1247_mdiB_1_9637.fits;2001-10-04 12:47:02
5362;20011004_1247_mdiB_1_9640.fits;2001-10-04 12:47:02
5363;20011004_1247_mdiB_1_9644.fits;2001-10-04 12:47:02
5364;20011004_1247_mdiB_1_9645.fits;2001-10-04 12:47:02
5365;20011004_1247_mdiB_1_9652.fits;2001-10-04 12:47:02
5366;20011004_1247_mdiB_2_9641.fits;2001-10-04 12:47:02
5367;20011004_1247_mdiB_2_9642.fits;2001-10-04 12:47:02
5368;20011004_1247_mdiB_4_9636.fits;2001-10-04 12:47:02
5369;20011004_1247_mdiB_4_9648.fits;2001-10-04 12:47:02
5370;20011005_1251_mdiB_1_9633.fits;2001-10-05 12:51:02
5371;20011005_1251_mdiB_1_9637.fits;2001-10-05 12:51:02
5372;20011005_1251_mdiB_1_9640.fits;2001-10-05 12:51:02
5373;20011005_1251_mdiB_1_9641.fits;2001-10-05 12:51:02
5374;20011005_1251_mdiB_1_9644.fits;2001-10-05 12:51:02
5375;20011005_1251_mdiB_1_9645.fits;2001-10-05 12:51:02
5376;20011005_1251_mdiB_1_9647.fits;2001-10-05 12:51:02
5377;20011005_1251_mdiB_1_9651.fits;2001-10-05 12:51:02
5378;20011005_1251_mdiB_1_9652.fits;2001-10-05 12:51:02
5379;20011005_1251_mdiB_1_9653.fits;2001-10-05 12:51:02
5380;20011005_1251_mdiB_1_9654.fits;2001-10-05 12:51:02
5381;20011005_1251_mdiB_2_9642.fits;2001-10-05 12:51:02
5382;20011005_1251_mdiB_3_9636.fits;2001-10-05 12:51:02
5383;20011005_1251_mdiB_3_9648.fits;2001-10-05 12:51:02
5384;20011006_1247_mdiB_1_9636.fits;2001-10-06 12:47:02
5385;20011006_1247_mdiB_1_9637.fits;2001-10-06 12:47:02
5386;20011006_1247_mdiB_1_9641.fits;2001-10-06 12:47:02
5387;20011006_1247_mdiB_1_9642.fits;2001-10-06 12:47:02
5388;20011006_1247_mdiB_1_9645.fits;2001-10-06 12:47:02
5389;20011006_1247_mdiB_1_9647.fits;2001-10-06 12:47:02
5390;20011006_1247_mdiB_1_9651.fits;2001-10-06 12:47:02
5391;20011006_1247_mdiB_1_9652.fits;2001-10-06 12:47:02
5392;20011006_1247_mdiB_1_9654.fits;2001-10-06 12:47:02
5393;20011006_1247_mdiB_2_9650.fits;2001-10-06 12:47:02
5394;20011006_1247_mdiB_2_9653.fits;2001-10-06 12:47:02
5395;20011007_1251_mdiB_1_9642.fits;2001-10-07 12:51:02
5396;20011007_1251_mdiB_1_9648.fits;2001-10-07 12:51:02
5397;20011007_1251_mdiB_1_9650.fits;2001-10-07 12:51:02
5398;20011007_1251_mdiB_1_9651.fits;2001-10-07 12:51:02
5399;20011007_1251_mdiB_1_9652.fits;2001-10-07 12:51:02
5400;20011007_1251_mdiB_1_9654.fits;2001-10-07 12:51:02
5401;20011007_1251_mdiB_1_9656.fits;2001-10-07 12:51:02
5402;20011007_1251_mdiB_2_9645.fits;2001-10-07 12:51:02
5403;20011007_1251_mdiB_2_9653.fits;2001-10-07 12:51:02
5404;20011008_1247_mdiB_1_9642.fits;2001-10-08 12:47:02
5405;20011008_1247_mdiB_1_9648.fits;2001-10-08 12:47:02
5406;20011008_1247_mdiB_1_9650.fits;2001-10-08 12:47:02
5407;20011008_1247_mdiB_1_9651.fits;2001-10-08 12:47:02
5408;20011008_1247_mdiB_1_9652.fits;2001-10-08 12:47:02
5409;20011008_1247_mdiB_1_9656.fits;2001-10-08 12:47:02
5410;20011008_1247_mdiB_1_9657.fits;2001-10-08 12:47:02
5411;20011008_1247_mdiB_2_9641.fits;2001-10-08 12:47:02
5412;20011008_1247_mdiB_2_9653.fits;2001-10-08 12:47:02
5413;20011010_1251_mdiB_1_9648.fits;2001-10-10 12:51:02
5414;20011010_1251_mdiB_1_9650.fits;2001-10-10 12:51:02
5415;20011010_1251_mdiB_1_9653.fits;2001-10-10 12:51:02
5416;20011010_1251_mdiB_1_9655.fits;2001-10-10 12:51:02
5417;20011010_1251_mdiB_1_9657.fits;2001-10-10 12:51:02
5418;20011010_1251_mdiB_1_9658.fits;2001-10-10 12:51:02
5419;20011010_1251_mdiB_1_9661.fits;2001-10-10 12:51:02
5420;20011010_1251_mdiB_2_9660.fits;2001-10-10 12:51:02
5421;20011011_1247_mdiB_1_9648.fits;2001-10-11 12:47:02
5422;20011011_1247_mdiB_1_9650.fits;2001-10-11 12:47:02
5423;20011011_1247_mdiB_1_9653.fits;2001-10-11 12:47:02
5424;20011011_1247_mdiB_1_9655.fits;2001-10-11 12:47:02
5425;20011011_1247_mdiB_1_9657.fits;2001-10-11 12:47:02
5426;20011011_1247_mdiB_1_9658.fits;2001-10-11 12:47:02
5427;20011011_1247_mdiB_1_9661.fits;2001-10-11 12:47:02
5428;20011011_1247_mdiB_1_9662.fits;2001-10-11 12:47:02
5429;20011011_1247_mdiB_1_9663.fits;2001-10-11 12:47:02
5430;20011011_1247_mdiB_2_9660.fits;2001-10-11 12:47:02
5431;20011012_1251_mdiB_1_9648.fits;2001-10-12 12:51:02
5432;20011012_1251_mdiB_1_9650.fits;2001-10-12 12:51:02
5433;20011012_1251_mdiB_1_9653.fits;2001-10-12 12:51:02
5434;20011012_1251_mdiB_1_9655.fits;2001-10-12 12:51:02
5435;20011012_1251_mdiB_1_9657.fits;2001-10-12 12:51:02
5436;20011012_1251_mdiB_1_9658.fits;2001-10-12 12:51:02
5437;20011012_1251_mdiB_1_9661.fits;2001-10-12 12:51:02
5438;20011012_1251_mdiB_1_9662.fits;2001-10-12 12:51:02
5439;20011012_1251_mdiB_1_9663.fits;2001-10-12 12:51:02
5440;20011012_1251_mdiB_1_9664.fits;2001-10-12 12:51:02
5441;20011012_1251_mdiB_2_9660.fits;2001-10-12 12:51:02
5442;20011013_1247_mdiB_1_9648.fits;2001-10-13 12:47:02
5443;20011013_1247_mdiB_1_9650.fits;2001-10-13 12:47:02
5444;20011013_1247_mdiB_1_9653.fits;2001-10-13 12:47:02
5445;20011013_1247_mdiB_1_9655.fits;2001-10-13 12:47:02
5446;20011013_1247_mdiB_1_9657.fits;2001-10-13 12:47:02
5447;20011013_1247_mdiB_1_9658.fits;2001-10-13 12:47:02
5448;20011013_1247_mdiB_1_9660.fits;2001-10-13 12:47:02
5449;20011013_1247_mdiB_1_9661.fits;2001-10-13 12:47:02
5450;20011013_1247_mdiB_1_9662.fits;2001-10-13 12:47:02
5451;20011013_1247_mdiB_1_9663.fits;2001-10-13 12:47:02
5452;20011013_1247_mdiB_1_9664.fits;2001-10-13 12:47:02
5453;20011013_1247_mdiB_1_9665.fits;2001-10-13 12:47:02
5454;20011014_1247_mdiB_1_9655.fits;2001-10-14 12:47:02
5455;20011014_1247_mdiB_1_9657.fits;2001-10-14 12:47:02
5456;20011014_1247_mdiB_1_9658.fits;2001-10-14 12:47:02
5457;20011014_1247_mdiB_1_9661.fits;2001-10-14 12:47:02
5458;20011014_1247_mdiB_1_9662.fits;2001-10-14 12:47:02
5459;20011014_1247_mdiB_1_9667.fits;2001-10-14 12:47:02
5460;20011014_1247_mdiB_2_9660.fits;2001-10-14 12:47:02
5461;20011014_1247_mdiB_2_9663.fits;2001-10-14 12:47:02
5462;20011014_1247_mdiB_3_9653.fits;2001-10-14 12:47:02
5463;20011015_1247_mdiB_1_9653.fits;2001-10-15 12:47:02
5464;20011015_1247_mdiB_1_9655.fits;2001-10-15 12:47:02
5465;20011015_1247_mdiB_1_9657.fits;2001-10-15 12:47:02
5466;20011015_1247_mdiB_1_9658.fits;2001-10-15 12:47:02
5467;20011015_1247_mdiB_1_9661.fits;2001-10-15 12:47:02
5468;20011015_1247_mdiB_1_9662.fits;2001-10-15 12:47:02
5469;20011015_1247_mdiB_1_9667.fits;2001-10-15 12:47:02
5470;20011015_1247_mdiB_1_9668.fits;2001-10-15 12:47:02
5471;20011015_1247_mdiB_1_9669.fits;2001-10-15 12:47:02
5472;20011015_1247_mdiB_2_9659.fits;2001-10-15 12:47:02
5473;20011015_1247_mdiB_2_9663.fits;2001-10-15 12:47:02
5474;20011016_1251_mdiB_1_9653.fits;2001-10-16 12:51:02
5475;20011016_1251_mdiB_1_9658.fits;2001-10-16 12:51:02
5476;20011016_1251_mdiB_1_9661.fits;2001-10-16 12:51:02
5477;20011016_1251_mdiB_1_9662.fits;2001-10-16 12:51:02
5478;20011016_1251_mdiB_1_9667.fits;2001-10-16 12:51:02
5479;20011016_1251_mdiB_1_9668.fits;2001-10-16 12:51:02
5480;20011016_1251_mdiB_1_9669.fits;2001-10-16 12:51:02
5481;20011016_1251_mdiB_1_9670.fits;2001-10-16 12:51:02
5482;20011016_1251_mdiB_2_9659.fits;2001-10-16 12:51:02
5483;20011016_1251_mdiB_2_9663.fits;2001-10-16 12:51:02
5484;20011017_1251_mdiB_1_9658.fits;2001-10-17 12:51:02
5485;20011017_1251_mdiB_1_9659.fits;2001-10-17 12:51:02
5486;20011017_1251_mdiB_1_9661.fits;2001-10-17 12:51:02
5487;20011017_1251_mdiB_1_9662.fits;2001-10-17 12:51:02
5488;20011017_1251_mdiB_1_9663.fits;2001-10-17 12:51:02
5489;20011017_1251_mdiB_1_9670.fits;2001-10-17 12:51:02
5490;20011017_1251_mdiB_3_9669.fits;2001-10-17 12:51:02
5491;20011018_1247_mdiB_1_9658.fits;2001-10-18 12:47:02
5492;20011018_1247_mdiB_1_9659.fits;2001-10-18 12:47:02
5493;20011018_1247_mdiB_1_9661.fits;2001-10-18 12:47:02
5494;20011018_1247_mdiB_1_9662.fits;2001-10-18 12:47:02
5495;20011018_1247_mdiB_1_9663.fits;2001-10-18 12:47:02
5496;20011018_1247_mdiB_1_9673.fits;2001-10-18 12:47:02
5497;20011018_1247_mdiB_2_9670.fits;2001-10-18 12:47:02
5498;20011018_1247_mdiB_3_9669.fits;2001-10-18 12:47:02
5499;20011019_1251_mdiB_1_9658.fits;2001-10-19 12:51:02
5500;20011019_1251_mdiB_1_9661.fits;2001-10-19 12:51:02
5501;20011019_1251_mdiB_1_9662.fits;2001-10-19 12:51:02
5502;20011019_1251_mdiB_1_9672.fits;2001-10-19 12:51:02
5503;20011019_1251_mdiB_1_9673.fits;2001-10-19 12:51:02
5504;20011019_1251_mdiB_2_9670.fits;2001-10-19 12:51:02
5505;20011019_1251_mdiB_3_9669.fits;2001-10-19 12:51:02
5506;20011020_1247_mdiB_1_9658.fits;2001-10-20 12:47:02
5507;20011020_1247_mdiB_1_9661.fits;2001-10-20 12:47:02
5508;20011020_1247_mdiB_1_9662.fits;2001-10-20 12:47:02
5509;20011020_1247_mdiB_1_9672.fits;2001-10-20 12:47:02
5510;20011020_1247_mdiB_1_9673.fits;2001-10-20 12:47:02
5511;20011020_1247_mdiB_1_9675.fits;2001-10-20 12:47:02
5512;20011020_1247_mdiB_1_9676.fits;2001-10-20 12:47:02
5513;20011020_1247_mdiB_2_9670.fits;2001-10-20 12:47:02
5514;20011020_1247_mdiB_3_9669.fits;2001-10-20 12:47:02
5515;20011021_1251_mdiB_1_9658.fits;2001-10-21 12:51:02
5516;20011021_1251_mdiB_1_9661.fits;2001-10-21 12:51:02
5517;20011021_1251_mdiB_1_9662.fits;2001-10-21 12:51:02
5518;20011021_1251_mdiB_1_9667.fits;2001-10-21 12:51:02
5519;20011021_1251_mdiB_1_9672.fits;2001-10-21 12:51:02
5520;20011021_1251_mdiB_1_9673.fits;2001-10-21 12:51:02
5521;20011021_1251_mdiB_1_9675.fits;2001-10-21 12:51:02
5522;20011021_1251_mdiB_1_9676.fits;2001-10-21 12:51:02
5523;20011021_1251_mdiB_2_9669.fits;2001-10-21 12:51:02
5524;20011021_1251_mdiB_2_9670.fits;2001-10-21 12:51:02
5525;20011022_1247_mdiB_1_9661.fits;2001-10-22 12:47:02
5526;20011022_1247_mdiB_1_9667.fits;2001-10-22 12:47:02
5527;20011022_1247_mdiB_1_9669.fits;2001-10-22 12:47:02
5528;20011022_1247_mdiB_1_9671.fits;2001-10-22 12:47:02
5529;20011022_1247_mdiB_1_9672.fits;2001-10-22 12:47:02
5530;20011022_1247_mdiB_1_9673.fits;2001-10-22 12:47:02
5531;20011022_1247_mdiB_1_9675.fits;2001-10-22 12:47:02
5532;20011022_1247_mdiB_2_9670.fits;2001-10-22 12:47:02
5533;20011022_1247_mdiB_2_9676.fits;2001-10-22 12:47:02
5534;20011023_1251_mdiB_1_9661.fits;2001-10-23 12:51:02
5535;20011023_1251_mdiB_1_9667.fits;2001-10-23 12:51:02
5536;20011023_1251_mdiB_1_9669.fits;2001-10-23 12:51:02
5537;20011023_1251_mdiB_1_9671.fits;2001-10-23 12:51:02
5538;20011023_1251_mdiB_1_9672.fits;2001-10-23 12:51:02
5539;20011023_1251_mdiB_1_9673.fits;2001-10-23 12:51:02
5540;20011023_1251_mdiB_1_9675.fits;2001-10-23 12:51:02
5541;20011023_1251_mdiB_1_9678.fits;2001-10-23 12:51:02
5542;20011023_1251_mdiB_1_9679.fits;2001-10-23 12:51:02
5543;20011023_1251_mdiB_1_9680.fits;2001-10-23 12:51:02
5544;20011023_1251_mdiB_2_9670.fits;2001-10-23 12:51:02
5545;20011023_1251_mdiB_2_9676.fits;2001-10-23 12:51:02
5546;20011024_1247_mdiB_1_9667.fits;2001-10-24 12:47:02
5547;20011024_1247_mdiB_1_9672.fits;2001-10-24 12:47:02
5548;20011024_1247_mdiB_1_9673.fits;2001-10-24 12:47:02
5549;20011024_1247_mdiB_1_9675.fits;2001-10-24 12:47:02
5550;20011024_1247_mdiB_1_9678.fits;2001-10-24 12:47:02
5551;20011024_1247_mdiB_1_9679.fits;2001-10-24 12:47:02
5552;20011024_1247_mdiB_1_9680.fits;2001-10-24 12:47:02
5553;20011024_1247_mdiB_2_9669.fits;2001-10-24 12:47:02
5554;20011024_1247_mdiB_2_9670.fits;2001-10-24 12:47:02
5555;20011024_1247_mdiB_2_9676.fits;2001-10-24 12:47:02
5556;20011025_1247_mdiB_1_9667.fits;2001-10-25 12:47:02
5557;20011025_1247_mdiB_1_9672.fits;2001-10-25 12:47:02
5558;20011025_1247_mdiB_1_9673.fits;2001-10-25 12:47:02
5559;20011025_1247_mdiB_1_9675.fits;2001-10-25 12:47:02
5560;20011025_1247_mdiB_1_9678.fits;2001-10-25 12:47:02
5561;20011025_1247_mdiB_1_9679.fits;2001-10-25 12:47:02
5562;20011025_1247_mdiB_1_9681.fits;2001-10-25 12:47:02
5563;20011025_1247_mdiB_1_9682.fits;2001-10-25 12:47:02
5564;20011025_1247_mdiB_2_9669.fits;2001-10-25 12:47:02
5565;20011025_1247_mdiB_2_9670.fits;2001-10-25 12:47:02
5566;20011025_1247_mdiB_2_9676.fits;2001-10-25 12:47:02
5567;20011026_1247_mdiB_1_9669.fits;2001-10-26 12:47:02
5568;20011026_1247_mdiB_1_9670.fits;2001-10-26 12:47:02
5569;20011026_1247_mdiB_1_9672.fits;2001-10-26 12:47:02
5570;20011026_1247_mdiB_1_9673.fits;2001-10-26 12:47:02
5571;20011026_1247_mdiB_1_9675.fits;2001-10-26 12:47:02
5572;20011026_1247_mdiB_1_9678.fits;2001-10-26 12:47:02
5573;20011026_1247_mdiB_1_9679.fits;2001-10-26 12:47:02
5574;20011026_1247_mdiB_1_9681.fits;2001-10-26 12:47:02
5575;20011026_1247_mdiB_1_9682.fits;2001-10-26 12:47:02
5576;20011026_1247_mdiB_1_9683.fits;2001-10-26 12:47:02
5577;20011026_1247_mdiB_2_9676.fits;2001-10-26 12:47:02
5578;20011027_1247_mdiB_1_9669.fits;2001-10-27 12:47:02
5579;20011027_1247_mdiB_1_9673.fits;2001-10-27 12:47:02
5580;20011027_1247_mdiB_1_9675.fits;2001-10-27 12:47:02
5581;20011027_1247_mdiB_1_9678.fits;2001-10-27 12:47:02
5582;20011027_1247_mdiB_1_9679.fits;2001-10-27 12:47:02
5583;20011027_1247_mdiB_1_9681.fits;2001-10-27 12:47:02
5584;20011027_1247_mdiB_1_9682.fits;2001-10-27 12:47:02
5585;20011027_1247_mdiB_1_9683.fits;2001-10-27 12:47:02
5586;20011027_1247_mdiB_1_9684.fits;2001-10-27 12:47:02
5587;20011027_1247_mdiB_2_9672.fits;2001-10-27 12:47:02
5588;20011027_1247_mdiB_2_9676.fits;2001-10-27 12:47:02
5589;20011028_1247_mdiB_1_9673.fits;2001-10-28 12:47:02
5590;20011028_1247_mdiB_1_9678.fits;2001-10-28 12:47:02
5591;20011028_1247_mdiB_1_9679.fits;2001-10-28 12:47:02
5592;20011028_1247_mdiB_1_9681.fits;2001-10-28 12:47:02
5593;20011028_1247_mdiB_1_9682.fits;2001-10-28 12:47:02
5594;20011028_1247_mdiB_1_9684.fits;2001-10-28 12:47:02
5595;20011028_1247_mdiB_2_9672.fits;2001-10-28 12:47:02
5596;20011028_1247_mdiB_2_9676.fits;2001-10-28 12:47:02
5597;20011028_1247_mdiB_2_9683.fits;2001-10-28 12:47:02
5598;20011029_1247_mdiB_1_9673.fits;2001-10-29 12:47:02
5599;20011029_1247_mdiB_1_9678.fits;2001-10-29 12:47:02
5600;20011029_1247_mdiB_1_9679.fits;2001-10-29 12:47:02
5601;20011029_1247_mdiB_1_9681.fits;2001-10-29 12:47:02
5602;20011029_1247_mdiB_1_9682.fits;2001-10-29 12:47:02
5603;20011029_1247_mdiB_1_9684.fits;2001-10-29 12:47:02
5604;20011029_1247_mdiB_2_9672.fits;2001-10-29 12:47:02
5605;20011029_1247_mdiB_2_9676.fits;2001-10-29 12:47:02
5606;20011029_1247_mdiB_2_9683.fits;2001-10-29 12:47:02
5607;20011030_1251_mdiB_1_9672.fits;2001-10-30 12:51:02
5608;20011030_1251_mdiB_1_9673.fits;2001-10-30 12:51:02
5609;20011030_1251_mdiB_1_9679.fits;2001-10-30 12:51:02
5610;20011030_1251_mdiB_1_9681.fits;2001-10-30 12:51:02
5611;20011030_1251_mdiB_1_9682.fits;2001-10-30 12:51:02
5612;20011030_1251_mdiB_1_9684.fits;2001-10-30 12:51:02
5613;20011030_1251_mdiB_2_9683.fits;2001-10-30 12:51:02
5614;20011030_1251_mdiB_3_9678.fits;2001-10-30 12:51:02
5615;20011031_1251_mdiB_1_9679.fits;2001-10-31 12:51:02
5616;20011031_1251_mdiB_1_9681.fits;2001-10-31 12:51:02
5617;20011031_1251_mdiB_1_9682.fits;2001-10-31 12:51:02
5618;20011031_1251_mdiB_1_9683.fits;2001-10-31 12:51:02
5619;20011031_1251_mdiB_1_9684.fits;2001-10-31 12:51:02
5620;20011031_1251_mdiB_1_9685.fits;2001-10-31 12:51:02
5621;20011031_1251_mdiB_1_9686.fits;2001-10-31 12:51:02
5622;20011031_1251_mdiB_2_9678.fits;2001-10-31 12:51:02
5623;20011101_1251_mdiB_1_9679.fits;2001-11-01 12:51:02
5624;20011101_1251_mdiB_1_9681.fits;2001-11-01 12:51:02
5625;20011101_1251_mdiB_1_9682.fits;2001-11-01 12:51:02
5626;20011101_1251_mdiB_1_9683.fits;2001-11-01 12:51:02
5627;20011101_1251_mdiB_1_9684.fits;2001-11-01 12:51:02
5628;20011101_1251_mdiB_1_9687.fits;2001-11-01 12:51:02
5629;20011101_1251_mdiB_2_9678.fits;2001-11-01 12:51:02
5630;20011101_1251_mdiB_2_9685.fits;2001-11-01 12:51:02
5631;20011102_1251_mdiB_1_9678.fits;2001-11-02 12:51:02
5632;20011102_1251_mdiB_1_9682.fits;2001-11-02 12:51:02
5633;20011102_1251_mdiB_1_9684.fits;2001-11-02 12:51:02
5634;20011102_1251_mdiB_1_9687.fits;2001-11-02 12:51:02
5635;20011102_1251_mdiB_2_9685.fits;2001-11-02 12:51:02
5636;20011103_1247_mdiB_1_9682.fits;2001-11-03 12:47:02
5637;20011103_1247_mdiB_1_9684.fits;2001-11-03 12:47:02
5638;20011103_1247_mdiB_1_9687.fits;2001-11-03 12:47:02
5639;20011103_1247_mdiB_1_9688.fits;2001-11-03 12:47:02
5640;20011103_1247_mdiB_2_9685.fits;2001-11-03 12:47:02
5641;20011104_1247_mdiB_1_9682.fits;2001-11-04 12:47:02
5642;20011104_1247_mdiB_1_9684.fits;2001-11-04 12:47:02
5643;20011104_1247_mdiB_1_9687.fits;2001-11-04 12:47:02
5644;20011104_1247_mdiB_1_9688.fits;2001-11-04 12:47:02
5645;20011104_1247_mdiB_1_9689.fits;2001-11-04 12:47:02
5646;20011104_1247_mdiB_2_9685.fits;2001-11-04 12:47:02
5647;20011105_1247_mdiB_1_9682.fits;2001-11-05 12:47:02
5648;20011105_1247_mdiB_1_9684.fits;2001-11-05 12:47:02
5649;20011105_1247_mdiB_1_9685.fits;2001-11-05 12:47:02
5650;20011105_1247_mdiB_1_9687.fits;2001-11-05 12:47:02
5651;20011105_1247_mdiB_1_9688.fits;2001-11-05 12:47:02
5652;20011105_1247_mdiB_1_9689.fits;2001-11-05 12:47:02
5653;20011105_1247_mdiB_1_9690.fits;2001-11-05 12:47:02
5654;20011106_1251_mdiB_1_9682.fits;2001-11-06 12:51:02
5655;20011106_1251_mdiB_1_9684.fits;2001-11-06 12:51:02
5656;20011106_1251_mdiB_1_9685.fits;2001-11-06 12:51:02
5657;20011106_1251_mdiB_1_9687.fits;2001-11-06 12:51:02
5658;20011106_1251_mdiB_1_9688.fits;2001-11-06 12:51:02
5659;20011106_1251_mdiB_1_9689.fits;2001-11-06 12:51:02
5660;20011106_1251_mdiB_1_9690.fits;2001-11-06 12:51:02
5661;20011107_1251_mdiB_1_9684.fits;2001-11-07 12:51:02
5662;20011107_1251_mdiB_1_9685.fits;2001-11-07 12:51:02
5663;20011107_1251_mdiB_1_9688.fits;2001-11-07 12:51:02
5664;20011107_1251_mdiB_1_9690.fits;2001-11-07 12:51:02
5665;20011107_1251_mdiB_1_9692.fits;2001-11-07 12:51:02
5666;20011107_1251_mdiB_1_9693.fits;2001-11-07 12:51:02
5667;20011107_1251_mdiB_2_9687.fits;2001-11-07 12:51:02
5668;20011107_1251_mdiB_2_9691.fits;2001-11-07 12:51:02
5669;20011108_1247_mdiB_1_9684.fits;2001-11-08 12:47:02
5670;20011108_1247_mdiB_1_9685.fits;2001-11-08 12:47:02
5671;20011108_1247_mdiB_1_9688.fits;2001-11-08 12:47:02
5672;20011108_1247_mdiB_1_9690.fits;2001-11-08 12:47:02
5673;20011108_1247_mdiB_1_9691.fits;2001-11-08 12:47:02
5674;20011108_1247_mdiB_1_9692.fits;2001-11-08 12:47:02
5675;20011108_1247_mdiB_1_9693.fits;2001-11-08 12:47:02
5676;20011108_1247_mdiB_1_9694.fits;2001-11-08 12:47:02
5677;20011108_1247_mdiB_2_9687.fits;2001-11-08 12:47:02
5678;20011109_1251_mdiB_1_9684.fits;2001-11-09 12:51:02
5679;20011109_1251_mdiB_1_9685.fits;2001-11-09 12:51:02
5680;20011109_1251_mdiB_1_9688.fits;2001-11-09 12:51:02
5681;20011109_1251_mdiB_1_9690.fits;2001-11-09 12:51:02
5682;20011109_1251_mdiB_1_9691.fits;2001-11-09 12:51:02
5683;20011109_1251_mdiB_1_9694.fits;2001-11-09 12:51:02
5684;20011109_1251_mdiB_2_9687.fits;2001-11-09 12:51:02
5685;20011109_1251_mdiB_2_9692.fits;2001-11-09 12:51:02
5686;20011110_1247_mdiB_1_9685.fits;2001-11-10 12:47:02
5687;20011110_1247_mdiB_1_9688.fits;2001-11-10 12:47:02
5688;20011110_1247_mdiB_1_9690.fits;2001-11-10 12:47:02
5689;20011110_1247_mdiB_1_9691.fits;2001-11-10 12:47:02
5690;20011110_1247_mdiB_1_9694.fits;2001-11-10 12:47:02
5691;20011110_1247_mdiB_1_9695.fits;2001-11-10 12:47:02
5692;20011110_1247_mdiB_1_9696.fits;2001-11-10 12:47:02
5693;20011110_1247_mdiB_2_9687.fits;2001-11-10 12:47:02
5694;20011110_1247_mdiB_2_9692.fits;2001-11-10 12:47:02
5695;20011111_1247_mdiB_1_9687.fits;2001-11-11 12:47:02
5696;20011111_1247_mdiB_1_9688.fits;2001-11-11 12:47:02
5697;20011111_1247_mdiB_1_9689.fits;2001-11-11 12:47:02
5698;20011111_1247_mdiB_1_9690.fits;2001-11-11 12:47:02
5699;20011111_1247_mdiB_1_9691.fits;2001-11-11 12:47:02
5700;20011111_1247_mdiB_1_9694.fits;2001-11-11 12:47:02
5701;20011111_1247_mdiB_1_9696.fits;2001-11-11 12:47:02
5702;20011111_1247_mdiB_2_9697.fits;2001-11-11 12:47:02
5703;20011111_1247_mdiB_3_9692.fits;2001-11-11 12:47:02
5704;20011112_1247_mdiB_1_9688.fits;2001-11-12 12:47:02
5705;20011112_1247_mdiB_1_9690.fits;2001-11-12 12:47:02
5706;20011112_1247_mdiB_1_9691.fits;2001-11-12 12:47:02
5707;20011112_1247_mdiB_1_9694.fits;2001-11-12 12:47:02
5708;20011112_1247_mdiB_1_9695.fits;2001-11-12 12:47:02
5709;20011112_1247_mdiB_1_9696.fits;2001-11-12 12:47:02
5710;20011112_1247_mdiB_1_9697.fits;2001-11-12 12:47:02
5711;20011112_1247_mdiB_1_9698.fits;2001-11-12 12:47:02
5712;20011112_1247_mdiB_1_9699.fits;2001-11-12 12:47:02
5713;20011112_1247_mdiB_2_9689.fits;2001-11-12 12:47:02
5714;20011112_1247_mdiB_2_9692.fits;2001-11-12 12:47:02
5715;20011113_1251_mdiB_1_9687.fits;2001-11-13 12:51:02
5716;20011113_1251_mdiB_1_9688.fits;2001-11-13 12:51:02
5717;20011113_1251_mdiB_1_9690.fits;2001-11-13 12:51:02
5718;20011113_1251_mdiB_1_9691.fits;2001-11-13 12:51:02
5719;20011113_1251_mdiB_1_9694.fits;2001-11-13 12:51:02
5720;20011113_1251_mdiB_1_9695.fits;2001-11-13 12:51:02
5721;20011113_1251_mdiB_1_9696.fits;2001-11-13 12:51:02
5722;20011113_1251_mdiB_1_9697.fits;2001-11-13 12:51:02
5723;20011113_1251_mdiB_2_9692.fits;2001-11-13 12:51:02
5724;20011113_1251_mdiB_2_9699.fits;2001-11-13 12:51:02
5725;20011113_1251_mdiB_2_9701.fits;2001-11-13 12:51:02
5726;20011116_1251_mdiB_1_9690.fits;2001-11-16 12:51:02
5727;20011116_1251_mdiB_1_9691.fits;2001-11-16 12:51:02
5728;20011116_1251_mdiB_1_9694.fits;2001-11-16 12:51:02
